인텔 코어X-시리즈 i9-9820X (스카이레이크),인텔,소켓2066,14,10,20,3.3,NA,16,NA,165,NA,NA,하이퍼스레딩 / 옵테인,1007580
AMD 애슬론-X4 760K (리치랜드),AMD,소켓FM2,32,쿼드,4,3.8,NA,4,NA,100,NA,NA,NA,NA
AMD 애슬론-X4 740 (리치랜드),AMD,소켓FM2,32,쿼드,4,3.2,NA,4,NA,65,NA,NA,NA,NA
인텔 제온 E5-2670V2 (아이비브릿지-EP),인텔,소켓2011,22,10,20,2.5,NA,25,NA,115,NA,NA,NA,NA
인텔 제온 E3-1245V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,3.3,NA,8,NA,95,인텔 HD P4000,850,하이퍼스레딩,NA
인텔 제온 E3-1270V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,NA,NA,NA,NA,NA,NA,NA,256KB x4 / 8MB / 64(32)비트 / 77W / 하이퍼스레딩,NA
인텔 제온 E3-1275V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,NA,NA,NA,NA,NA,NA,NA,256KB x4 / 8MB / 64(32)비트 / 77W / 인텔 HD P4000 / 650MHz / 하이퍼스레딩,NA
인텔 제온 E5-2660V2 (아이비브릿지-EP),인텔,소켓2011,22,10,20,2.2,NA,25,NA,95,NA,NA,NA,NA
인텔 제온 E3-1225V3 (하스웰),인텔,소켓1150,22,쿼드,4,3.2,NA,NA,NA,84,NA,1200,NA,NA
인텔 제온 E5-2697V2 (아이비브릿지-EP),인텔,소켓2011,22,12,24,2.7,NA,30,NA,130,NA,NA,NA,NA
인텔 제온 E3-1230V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,3.3,NA,8,NA,69,NA,NA,NA,NA
인텔 코어X-시리즈 i7-4930K (아이비브릿지-E),인텔,소켓2011,22,헥사,12,3.4,NA,12,NA,130,NA,NA,NA,NA
인텔 코어X-시리즈 i7-5960X (하스웰-E),인텔,소켓2011-V3,22,옥타,16,3.0,2,20,NA,140,NA,NA,NA,NA
AMD A4 4020 (리치랜드),AMD,소켓FM2,32,듀얼,2,3.2,NA,1,NA,65,AMD HD 7480D,723,NA,NA
인텔 제온 E5-2407 (샌디브릿지-EN),인텔,소켓1356,32,쿼드,4,2.2,NA,10,NA,80,NA,NA,NA,NA
AMD FX 9370 (비쉐라),AMD,소켓AM3+,32,옥타,8,4.4,NA,8,NA,220,NA,NA,NA,NA
AMD FX 9590 (비쉐라),AMD,소켓AM3+,32,옥타,8,4.7,NA,8,NA,220,NA,NA,NA,NA
AMD FX 8320E (비쉐라),AMD,소켓AM3+,32,옥타,8,3.2,NA,8,NA,95,NA,NA,NA,NA
AMD FX 6350 (비쉐라),AMD,소켓AM3+,32,헥사,6,3.9,NA,8,NA,125,NA,NA,NA,NA
AMD FX 8370 (비쉐라),AMD,소켓AM3+,32,옥타,8,4.0,NA,8,NA,125,NA,NA,NA,NA
AMD FX 8370E (비쉐라),AMD,소켓AM3+,32,옥타,8,3.3,NA,8,NA,95,NA,NA,NA,NA
인텔 제온 E3-1275V3 (하스웰),인텔,소켓1150,22,쿼드,8,3.5,NA,NA,NA,84,NA,1250,NA,NA
인텔 제온 E3-1245V3 (하스웰),인텔,소켓1150,22,쿼드,8,3.4,NA,NA,NA,84,NA,1200,NA,NA
인텔 제온 E3-1230V3 (하스웰),인텔,소켓1150,22,쿼드,8,3.3,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 E3-1240V3 (하스웰),인텔,소켓1150,22,쿼드,8,3.4,NA,NA,NA,80,NA,NA,NA,NA
인텔 펜티엄 G3440 (하스웰 리프레시),인텔,소켓1150,22,듀얼,2,3.3,512,3,NA,54,인텔 HD,1,NA,NA
인텔 코어i7-4세대 4790 (하스웰 리프레시),인텔,소켓1150,22,쿼드,8,3.6,1,8,NA,84,인텔 HD 4600,1,하이퍼스레딩,NA
인텔 코어i5-4세대 4690 (하스웰 리프레시),인텔,소켓1150,22,쿼드,4,3.5,1,6,NA,84,인텔 HD 4600,1,NA,NA
AMD A10 7800 (카베리),AMD,소켓FM2+,28,쿼드,4,3.5,NA,4,NA,65,AMD R7 시리즈,720,NA,NA
AMD A8 7600 (카베리),AMD,소켓FM2+,28,쿼드,4,3.1,NA,4,NA,65,AMD R7 시리즈,720,NA,NA
AMD A6 7400K (카베리),AMD,소켓FM2+,28,듀얼,2,3.5,NA,1,NA,65,AMD R5 시리즈,756,NA,NA
AMD 셈프론 2650 (카비니),AMD,소켓AM1,28,듀얼,2,1.45,NA,1,NA,25,AMD R3 시리즈,400,NA,NA
AMD 애슬론 5350 (카비니),AMD,소켓AM1,28,쿼드,4,2.05,NA,2,NA,25,AMD R3 시리즈,600,NA,NA
AMD 애슬론 5150 (카비니),AMD,소켓AM1,28,쿼드,4,1.6,NA,2,NA,25,AMD R3 시리즈,600,NA,NA
AMD 셈프론 3850 (카비니),AMD,소켓AM1,28,쿼드,4,1.3,NA,2,NA,25,AMD R3 시리즈,450,NA,NA
인텔 코어X-시리즈 i7-3970X Extreme Edition (샌디브릿지-E),인텔,소켓2011,32,헥사,12,NA,NA,NA,NA,NA,NA,NA,256KB x6 / 15MB / 64(32)비트 / 150W / 하이퍼스레딩,NA
AMD A10 7850K (카베리),AMD,소켓FM2+,28,쿼드,4,3.7,4,NA,NA,95,AMD R7 시리즈,720,NA,NA
AMD A10 7700K (카베리),AMD,소켓FM2+,28,쿼드,4,3.4,4,NA,NA,95,AMD R7 시리즈,720,NA,NA
AMD A8 6500T (리치랜드),AMD,소켓FM2,32,쿼드,4,2.1,NA,4,NA,45,AMD HD 8550D,844,NA,NA
AMD A10 6790K (리치랜드),AMD,소켓FM2,32,쿼드,4,4.0,NA,4,NA,100,AMD HD 8670D,844,NA,NA
인텔 제온 E5-2680V2 (아이비브릿지-EP),인텔,소켓2011,22,10,20,2.8,NA,25,NA,115,NA,NA,NA,NA
인텔 제온 E5-2687WV2 (아이비브릿지-EP),인텔,소켓2011,22,옥타,16,3.4,NA,25,NA,150,NA,NA,NA,NA
인텔 제온 E5-2695V2 (아이비브릿지-EP),인텔,소켓2011,22,12,24,2.4,NA,30,NA,115,NA,NA,NA,NA
인텔 제온 E5-2640V2 (아이비브릿지-EP),인텔,소켓2011,22,옥타,16,2.0,NA,15,NA,80,NA,NA,NA,NA
인텔 코어X-시리즈 i7-4960X (아이비브릿지-E),인텔,소켓2011,22,헥사,12,3.6,NA,15,NA,130,NA,NA,NA,NA
인텔 코어X-시리즈 i7-4820K (아이비브릿지-E),인텔,소켓2011,22,쿼드,8,3.7,NA,10,NA,130,NA,NA,NA,NA
인텔 코어i7-3세대 3770S (아이비브릿지),인텔,소켓1155,22,쿼드,8,3.1,NA,8,NA,65,인텔 HD 4000,650,하이퍼스레딩,NA
인텔 펜티엄 G3430 (하스웰),인텔,소켓1150,22,듀얼,2,3.3,512,3,NA,54,인텔 HD,1100,NA,NA
인텔 코어i7-4세대 4771 (하스웰),인텔,소켓1150,22,쿼드,8,3.5,NA,8,NA,84,인텔 HD 4600,1200,하이퍼스레딩,NA
인텔 제온 E3-1280 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.5,NA,8,NA,95,NA,NA,NA,NA
AMD FX 8350 (비쉐라),AMD,소켓AM3+,32,옥타,8,NA,NA,NA,NA,NA,NA,NA,2MB x4 / 8MB / 64(32)비트 / 125W,NA
AMD A10 5800K (트리니티),AMD,소켓FM2,32,쿼드,4,3.8,NA,4,NA,100,AMD HD 7660D,800,NA,NA
인텔 펜티엄 G2140 (아이비브릿지),인텔,소켓1155,22,듀얼,2,3.3,NA,3,NA,55,인텔 HD,650,NA,NA
AMD FX 4350 (비쉐라),AMD,소켓AM3+,32,쿼드,4,4.2,NA,8,NA,125,NA,NA,NA,NA
인텔 코어i3-3세대 3250 (아이비브릿지),인텔,소켓1155,22,듀얼,4,3.5,NA,3,NA,55,인텔 HD 2500,650,하이퍼스레딩,NA
AMD A10 6700 (리치랜드),AMD,소켓FM2,32,쿼드,4,3.7,4,NA,NA,65,AMD HD 8670D,844,NA,NA
AMD A8 6500 (리치랜드),AMD,소켓FM2,32,쿼드,4,3.5,4,NA,NA,65,AMD HD 8570D,800,NA,NA
AMD A10 6800K (리치랜드),AMD,소켓FM2,32,쿼드,4,4.1,4,NA,NA,100,AMD HD 8670D,844,NA,NA
AMD A8 6600K (리치랜드),AMD,소켓FM2,32,쿼드,4,3.9,4,NA,NA,100,AMD HD 8570D,844,NA,NA
AMD A4 4000 (트리니티),AMD,소켓FM2,32,듀얼,2,3.0,NA,1,NA,65,AMD HD 7480D,723,NA,NA
인텔 제온 E3-1225V2 (아이비브릿지),인텔,소켓1155,22,쿼드,4,3.2,NA,8,NA,77,인텔 HD P4000,650,NA,NA
AMD FX 4300 (비쉐라),AMD,소켓AM3+,32,쿼드,4,3.8,NA,4,NA,95,NA,NA,NA,NA
AMD FX 6300 (비쉐라),AMD,소켓AM3+,32,헥사,6,NA,NA,NA,NA,NA,NA,NA,2MB x3 / 8MB / 64(32)비트 / 95W,NA
인텔 펜티엄 G870 (샌디브릿지),인텔,소켓1155,32,듀얼,2,3.1,NA,3,NA,65,인텔 HD,850,NA,NA
인텔 펜티엄 G2020 (아이비브릿지),인텔,소켓1155,22,듀얼,2,2.9,NA,3,NA,55,인텔 HD,650,NA,NA
인텔 제온 X3460 (린필드),인텔,소켓1156,45,쿼드,8,2.8,NA,8,NA,95,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 E3-1240 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.3,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 E5630 (웨스터미어),인텔,소켓1366,32,쿼드,8,2.53,NA,12,NA,80,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 E5645 (웨스터미어),인텔,소켓1366,32,헥사,12,2.40,NA,12,NA,80,NA,NA,NA,NA
인텔 제온 E3-1220 (샌디브릿지),인텔,소켓1155,32,쿼드,4,3.1,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 W3550 (블룸필드),인텔,소켓1366,45,쿼드,8,3.06,NA,8,NA,130,NA,NA,NA,NA
인텔 제온 W3520 (블룸필드),인텔,소켓1366,45,쿼드,8,2.66,NA,8,NA,130,NA,NA,NA,NA
인텔 제온 E3-1230 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.2,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 X3450 (린필드),인텔,소켓1156,45,쿼드,8,2.66,NA,8,NA,95,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 E5640 (웨스터미어),인텔,소켓1366,32,쿼드,8,2.66,NA,12,NA,80,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 X5650 (웨스터미어),인텔,소켓1366,32,헥사,12,2.66,NA,12,NA,95,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 E3-1225 (샌디브릿지),인텔,소켓1155,32,쿼드,4,3.1,NA,8,NA,95,인텔 HD P3000,650,NA,NA
인텔 제온 E3-1270 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.4,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 E3-1280V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,3.6,NA,8,NA,69,NA,NA,NA,NA
인텔 제온 E5-2470 (샌디브릿지-EN),인텔,소켓1356,32,옥타,16,2.3,NA,20,NA,95,NA,NA,NA,NA
인텔 제온 E5-2430 (샌디브릿지-EN),인텔,소켓1356,32,헥사,12,2.2,NA,15,NA,95,NA,NA,NA,NA
인텔 제온 E5-2403 (샌디브릿지-EN),인텔,소켓1356,32,쿼드,4,1.8,NA,10,NA,80,NA,NA,NA,NA
인텔 제온 E5-2620 (샌디브릿지-EP),인텔,소켓2011,32,헥사,12,NA,NA,NA,NA,NA,NA,NA,15MB / 64(32)비트 / 95W / 하이퍼스레딩,NA
인텔 제온 E5-2609 (샌디브릿지-EP),인텔,소켓2011,32,쿼드,4,2.4,NA,10,NA,80,NA,NA,NA,NA
인텔 제온 E5-2687W (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,3.1,NA,20,NA,150,NA,NA,NA,NA
인텔 제온 E5-2450 (샌디브릿지-EN),인텔,소켓1356,32,옥타,16,2.1,NA,20,NA,95,NA,NA,NA,NA
인텔 제온 E5-2420 (샌디브릿지-EN),인텔,소켓1356,32,헥사,12,1.9,NA,15,NA,95,NA,NA,NA,NA
인텔 제온 E5-2440 (샌디브릿지-EN),인텔,소켓1356,32,헥사,12,2.4,NA,15,NA,80,NA,NA,NA,NA
인텔 제온 E5-2643 (샌디브릿지-EP),인텔,소켓2011,32,쿼드,8,3.3,NA,10,NA,130,NA,NA,NA,NA
인텔 펜티엄 G2120 (아이비브릿지),인텔,소켓1155,22,듀얼,2,3.1,NA,3,NA,55,인텔 HD,650,NA,NA
인텔 펜티엄 G645 (샌디브릿지),인텔,소켓1155,32,듀얼,2,2.9,NA,3,NA,65,인텔 HD,850,NA,NA
인텔 제온 E3-1235 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.2,NA,8,NA,95,인텔 HD P3000,850,하이퍼스레딩,NA
인텔 제온 X3440 (린필드),인텔,소켓1156,45,쿼드,8,2.53,NA,8,NA,95,NA,NA,터보부스트 / 하이퍼스레딩,NA
AMD FX 8320 (비쉐라),AMD,소켓AM3+,32,옥타,8,NA,NA,NA,NA,NA,NA,NA,2MB x4 / 8MB / 64(32)비트 / 125W,NA
AMD FX 4100 (잠베지),AMD,소켓AM3+,32,쿼드,4,3.6,NA,8,NA,95,NA,NA,NA,NA
AMD A8 5600K (트리니티),AMD,소켓FM2,32,쿼드,4,3.6,NA,4,NA,100,AMD HD 7560D,760,NA,NA
AMD A6 5400K (트리니티),AMD,소켓FM2,32,듀얼,2,3.6,NA,1,NA,65,AMD HD 7540D,760,NA,NA
AMD FX 8120 (잠베지),AMD,소켓AM3+,32,옥타,8,3.1,NA,8,NA,125,NA,NA,NA,NA
AMD FX 8150 (잠베지),AMD,소켓AM3+,32,옥타,8,3.6,NA,8,NA,125,NA,NA,NA,NA
AMD FX 6100 (잠베지),AMD,소켓AM3+,32,헥사,6,3.3,NA,8,NA,95,NA,NA,NA,NA
AMD A10 5700 (트리니티),AMD,소켓FM2,32,쿼드,4,3.4,NA,4,NA,65,AMD HD 7660D,800,NA,NA
AMD A8 5500 (트리니티),AMD,소켓FM2,32,쿼드,4,3.2,NA,4,NA,65,AMD HD 7560D,760,NA,NA
인텔 제온 E3-1240V2 (아이비브릿지),인텔,소켓1155,22,쿼드,8,3.4,NA,8,NA,69,NA,NA,NA,NA
인텔 코어i3-3세대 3225 (아이비브릿지),인텔,소켓1155,22,듀얼,4,3.3,NA,3,NA,55,인텔 HD 4000,650,하이퍼스레딩,NA
인텔 셀러론 G460 (샌디브릿지),인텔,소켓1155,32,싱글,2,1.8,NA,256,NA,35,인텔 HD,650,하이퍼스레딩,NA
인텔 코어X-시리즈 i7-3820 (샌디브릿지-E),인텔,소켓2011,32,쿼드,8,3.6,NA,10,NA,130,NA,NA,NA,NA
AMD 셈프론-X2 190 (레고르),AMD,소켓AM3,45,듀얼,2,NA,NA,NA,NA,NA,NA,NA,512KB x2 / 64(32)비트 / 45W,NA
인텔 펜티엄 G640 (샌디브릿지),인텔,소켓1155,32,듀얼,2,2.8,NA,3,NA,65,인텔 HD,850,NA,NA
인텔 제온 X5675 (웨스터미어),인텔,소켓1366,32,헥사,12,3.06,NA,12,NA,95,NA,NA,NA,NA
AMD 옵테론 6212 (인터라고스),AMD,소켓G34,32,옥타,8,2.6,8,NA,NA,115,NA,NA,NA,NA
AMD 옵테론 6282 (인터라고스),AMD,소켓G34,32,16,16,2.6,NA,NA,NA,140,NA,NA,NA,NA
인텔 펜티엄 E6800 (울프데일),인텔,소켓775,45,듀얼,2,3.33,NA,2,NA,65,NA,NA,NA,NA
인텔 제온 E5-2680 (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,2.7,NA,20,NA,130,NA,NA,NA,NA
인텔 제온 E5-2630 (샌디브릿지-EP),인텔,소켓2011,32,헥사,12,2.3,NA,15,NA,95,NA,NA,NA,NA
인텔 제온 E5-2670 (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,2.7,NA,20,NA,115,NA,NA,NA,NA
인텔 제온 E5-2660 (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,2.2,NA,20,NA,95,NA,NA,NA,NA
인텔 제온 E5-2603 (샌디브릿지-EP),인텔,소켓2011,32,쿼드,4,1.8,NA,10,NA,80,NA,NA,NA,NA
인텔 제온 E5-2640 (샌디브릿지-EP),인텔,소켓2011,32,헥사,12,NA,NA,NA,NA,NA,NA,NA,15MB / 64(32)비트 / 95W / 하이퍼스레딩,NA
인텔 제온 E5-2665 (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,2.4,NA,20,NA,115,NA,NA,NA,NA
인텔 코어i5-3세대 3450 (아이비브릿지),인텔,소켓1155,22,쿼드,4,3.1,NA,6,NA,77,인텔 HD 2500,650,NA,NA
인텔 코어i3-2세대 2100 (샌디브릿지) 패키지,인텔,소켓1155,32,듀얼,4,3.1,NA,3,NA,65,인텔 HD 2000,NA,하이퍼스레딩,NA
인텔 코어i5-2세대 2500 (샌디브릿지) 패키지,인텔,소켓1155,32,쿼드,4,3.3,NA,6,NA,95,인텔 HD 2000,850,NA,NA
인텔 코어i7-2세대 2600 (샌디브릿지) 패키지,인텔,소켓1155,32,쿼드,8,3.4,NA,8,NA,95,인텔 HD 2000,850,하이퍼스레딩,NA
인텔 제온 X5550 (네할렘),인텔,소켓1366,45,쿼드,8,2.66,NA,8,NA,95,NA,NA,NA,NA
인텔 제온 E5-2650 (샌디브릿지-EP),인텔,소켓2011,32,옥타,16,NA,NA,NA,NA,NA,NA,NA,2MB / 20MB / 64(32)비트 / 95W / 하이퍼스레딩,NA
AMD A6 3600 (라노),AMD,소켓FM1,32,쿼드,4,2.1,NA,NA,NA,65,AMD HD 6530D,443,NA,NA
AMD 옵테론 3250 HE (취리히),AMD,소켓AM3+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,쿼드(4)코어 / 쓰레드 4개 / 2.5 GHz / 2MB x2 / 4MB / 64(32)비트 / 45W,NA
AMD A8 3800 (라노),AMD,소켓FM1,32,쿼드,4,2.4,NA,NA,NA,65,AMD HD 6550D,600,NA,NA
인텔 코어i5-2세대 2320 (샌디브릿지),인텔,소켓1155,32,쿼드,4,NA,NA,NA,NA,NA,NA,NA,256KB x4 / 6MB / 64(32)비트 / 95W / 인텔 HD 2000 / 850MHz,NA
인텔 코어i5-2세대 2500K (샌디브릿지) 패키지,인텔,소켓1155,32,쿼드,4,3.3,NA,6,NA,95,인텔 HD 3000,850,NA,NA
인텔 코어i7-2세대 2600K (샌디브릿지) 패키지,인텔,소켓1155,32,쿼드,8,3.4,NA,8,NA,95,인텔 HD 3000,850,하이퍼스레딩,NA
AMD 옵테론 6164 (마그니쿠그),AMD,소켓G34,45,12,12,1.7,NA,12,NA,115,NA,NA,NA,NA
AMD 옵테론 6132 (마그니쿠그),AMD,소켓G34,45,옥타,8,2.2,NA,12,NA,115,NA,NA,NA,NA
인텔 제온 E3-1275 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.4,NA,8,NA,95,인텔 HD P3000,850,하이퍼스레딩,NA
AMD 옵테론 6180 (마그니쿠그),AMD,소켓G34,45,12,12,NA,NA,NA,NA,NA,NA,NA,512KB x12 / 12MB / 64(32)비트 / 140W,NA
인텔 제온 E3-1245 (샌디브릿지),인텔,소켓1155,32,쿼드,8,3.3,NA,8,NA,95,인텔 HD P3000,850,하이퍼스레딩,NA
AMD 애슬론II-X2 270 (레고르),AMD,소켓AM3,45,듀얼,2,3.4,2,NA,NA,65,NA,NA,NA,NA
AMD A6 3670K Black Edtion (라노),AMD,소켓FM1,32,쿼드,4,2.7,NA,4,NA,100,AMD HD 6530D,443,NA,NA
AMD A8 3870K Black Edition (라노),AMD,소켓FM1,32,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB / 64(32)비트 / 100W / AMD HD 6550D / 600MHz,NA
인텔 코어X-시리즈 i7-3930K (샌디브릿지-E),인텔,소켓2011,32,헥사,12,3.2,NA,12,NA,130,NA,NA,NA,NA
인텔 제온 E5620 (웨스터미어),인텔,소켓1366,32,쿼드,8,2.4,NA,12,NA,80,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 코어i7-1세대 980 (걸프타운),인텔,소켓1366,32,헥사,12,3.33,NA,12,NA,130,NA,NA,NA,NA
AMD 애슬론II-X3 455 (라나),AMD,소켓AM3,45,트리,3,3.3,1536,NA,NA,95,NA,NA,NA,NA
AMD 애슬론II-X2 265 (레고르),AMD,소켓AM3,45,듀얼,2,3.3,2,NA,NA,65,NA,NA,NA,NA
인텔 제온 X5482 (하퍼타운),인텔,소켓771,45,쿼드,4,3.2,12,NA,NA,150,NA,NA,NA,NA
인텔 제온 E5603 (웨스터미어),인텔,소켓1366,32,쿼드,4,1.6,NA,4,NA,80,NA,NA,NA,NA
인텔 제온 E5606 (웨스터미어),인텔,소켓1366,32,쿼드,4,2.13,NA,8,NA,80,NA,NA,NA,NA
인텔 제온 E5649 (웨스터미어),인텔,소켓1366,32,헥사,12,2.53,NA,12,NA,80,NA,NA,NA,NA
인텔 코어X-시리즈 i7-3960X Extreme Edition (샌디브릿지-E),인텔,소켓2011,32,헥사,12,3.3,NA,15,NA,130,NA,NA,NA,NA
인텔 제온 X5472 (하퍼타운),인텔,소켓771,45,쿼드,4,NA,NA,NA,NA,NA,NA,NA,6MB x2 / 64(32)비트 / 120W,NA
인텔 코어i7-2세대 2700K (샌디브릿지),인텔,소켓1155,32,쿼드,8,NA,NA,NA,NA,NA,NA,NA,256KB x4 / 8MB / 64(32)비트 / 95W / 인텔 HD 3000 / 850MHz / 하이퍼스레딩,NA
인텔 코어i5-1세대 655K (클락데일),인텔,소켓1156,32,듀얼,4,3.2,NA,4,NA,73,인텔 HD,733,하이퍼스레딩,NA
인텔 코어i3-2세대 2130 (샌디브릿지),인텔,소켓1155,32,듀얼,4,3.4,NA,3,NA,65,인텔 HD 2000,NA,하이퍼스레딩,NA
AMD 애슬론II-X2 260 (레고르),AMD,소켓AM3,45,듀얼,2,3.2,2,NA,NA,65,NA,NA,NA,NA
